0,1,2,3,4,5
1738678800000,2798.71,2799.47,2791.03,2794.88,2503.2586
1738679100000,2794.9,2807.0,2789.09,2800.92,2544.248
1738679400000,2800.93,2841.05,2790.5,2832.29,15677.0896
1738679700000,2832.03,2846.3,2816.58,2837.67,11281.3105
1738680000000,2837.67,2838.77,2819.11,2831.13,8339.2196
1738680300000,2831.13,2837.69,2807.69,2819.78,6966.4146
1738680600000,2819.79,2832.83,2812.49,2824.41,4573.7829
1738680900000,2824.38,2830.56,2814.49,2818.47,3816.3693
1738681200000,2818.46,2827.17,2796.26,2806.3,7404.6194
1738681500000,2806.29,2819.08,2801.29,2814.5,5437.4228
1738681800000,2814.5,2821.46,2776.38,2780.0,9481.2301
1738682100000,2780.01,2792.04,2730.18,2756.75,26791.7516
1738682400000,2756.78,2775.55,2750.0,2770.22,11041.731
1738682700000,2770.22,2787.5,2768.1,2774.48,6107.7021
1738683000000,2774.49,2784.28,2762.63,2780.4,5978.9713
1738683300000,2780.4,2790.0,2776.5,2783.72,5254.0802
1738683600000,2783.72,2790.0,2772.99,2777.9,3131.5748
1738683900000,2777.88,2809.74,2776.92,2807.97,4564.1231
1738684200000,2807.96,2807.96,2786.74,2789.44,6709.6033
1738684500000,2789.44,2791.5,2773.91,2777.18,3413.2971
1738684800000,2777.18,2784.92,2765.26,2781.68,4289.4074
1738685100000,2781.68,2787.92,2777.0,2779.26,2330.8483
1738685400000,2779.26,2805.54,2774.66,2802.32,6812.0546
1738685700000,2802.31,2805.39,2786.49,2788.43,3034.4834
1738686000000,2788.43,2796.0,2784.99,2790.87,2797.8241
1738686300000,2790.9,2794.92,2782.21,2790.68,3015.9053
1738686600000,2790.67,2792.0,2780.6,2781.72,4033.1985
1738686900000,2781.72,2789.3,2777.38,2785.74,2893.0929
1738687200000,2785.75,2786.11,2774.37,2780.59,2625.542
1738687500000,2780.58,2794.99,2780.13,2789.75,3629.849
1738687800000,2789.74,2789.74,2778.01,2787.66,2940.1927
1738688100000,2787.65,2793.29,2782.23,2790.57,2486.5638
1738688400000,2790.55,2810.28,2784.11,2809.94,4218.4666
1738688700000,2809.93,2815.8,2802.37,2804.19,4200.1817
1738689000000,2804.19,2840.0,2802.56,2835.23,8090.6528
1738689300000,2835.22,2842.77,2818.09,2823.15,6592.2854
1738689600000,2823.16,2824.95,2811.61,2812.23,3848.7163
1738689900000,2812.24,2812.79,2791.72,2793.07,3447.9748
1738690200000,2793.08,2804.86,2793.08,2797.11,2791.8963
1738690500000,2797.12,2807.42,2796.99,2798.39,3340.4775
1738690800000,2798.38,2805.0,2793.21,2805.0,2142.9666
1738691100000,2805.0,2816.66,2802.05,2813.14,3472.8052
1738691400000,2813.14,2815.99,2803.53,2815.99,2727.7784
1738691700000,2815.99,2819.55,2811.68,2815.1,2339.4716
1738692000000,2815.1,2820.42,2806.53,2806.91,2780.3515
1738692300000,2806.9,2809.98,2794.71,2799.2,2571.1789
1738692600000,2799.21,2810.99,2795.4,2806.2,2364.556
1738692900000,2806.2,2816.72,2805.99,2816.2,2552.0222
1738693200000,2816.2,2822.1,2813.04,2815.49,2788.4198
1738693500000,2815.49,2817.5,2809.04,2814.54,2379.2387
1738693800000,2814.53,2822.5,2807.05,2820.91,1772.6976
1738694100000,2820.91,2832.89,2819.91,2832.89,2464.2716
1738694400000,2832.89,2835.23,2824.23,2824.71,2833.982
1738694700000,2824.72,2835.0,2824.7,2829.18,2796.0096
1738695000000,2829.18,2831.9,2821.82,2823.54,2441.6168
1738695300000,2823.54,2831.6,2823.54,2829.6,1489.1919
1738695600000,2829.59,2838.49,2826.14,2835.51,2676.1391
1738695900000,2835.5,2837.19,2828.1,2832.91,2617.8996
1738696200000,2832.9,2860.49,2832.61,2860.11,8873.2613
1738696500000,2860.19,2869.39,2852.62,2863.61,8530.183
1738696800000,2863.6,2863.6,2846.66,2852.41,6445.5011
1738697100000,2852.41,2856.2,2840.7,2846.9,3891.8685
1738697400000,2846.91,2851.76,2841.34,2849.47,4309.303
1738697700000,2849.47,2854.71,2828.97,2835.24,5934.3096
1738698000000,2835.25,2843.07,2822.32,2841.51,4941.4564
1738698300000,2841.5,2846.2,2790.0,2803.36,13792.0654
1738698600000,2803.36,2809.09,2781.4,2785.71,9060.0726
1738698900000,2785.78,2805.83,2770.02,2770.6,9209.949
1738699200000,2770.6,2794.05,2770.6,2780.61,8330.5847
1738699500000,2780.59,2784.4,2747.01,2773.69,16152.0389
1738699800000,2773.6,2779.27,2737.42,2753.91,17239.0864
1738700100000,2753.81,2764.3,2742.96,2745.54,8958.6782
1738700400000,2745.6,2753.83,2727.81,2728.68,8021.494
1738700700000,2728.68,2744.98,2721.05,2738.84,9357.3396
1738701000000,2738.83,2745.19,2728.11,2731.57,4265.9106
1738701300000,2731.58,2748.5,2729.0,2746.12,4631.9416
1738701600000,2746.13,2753.24,2743.65,2745.0,2746.4962
1738701900000,2744.99,2746.5,2734.42,2738.16,2440.4111
1738702200000,2738.16,2751.79,2734.99,2749.24,2715.7851
1738702500000,2749.25,2749.77,2730.89,2733.0,3573.1774
1738702800000,2733.0,2734.33,2687.5,2710.89,17273.8796
1738703100000,2710.82,2711.05,2694.01,2708.99,5573.2157
1738703400000,2708.99,2715.7,2704.58,2715.29,3613.5063
1738703700000,2715.35,2721.23,2708.4,2715.38,4118.5225
1738704000000,2715.31,2717.18,2704.76,2706.3,3518.631
1738704300000,2706.29,2706.29,2695.95,2700.1,4135.4687
1738704600000,2700.1,2703.82,2686.6,2696.99,9423.2709
1738704900000,2696.99,2697.24,2677.04,2679.2,6928.4399
1738705200000,2679.2,2683.22,2648.38,2660.1,13853.8025
1738705500000,2660.1,2682.48,2655.21,2678.57,8374.2963
1738705800000,2678.56,2679.73,2659.24,2659.35,5561.0245
1738706100000,2659.41,2661.7,2637.2,2639.59,10997.4089
1738706400000,2639.58,2653.2,2632.6,2644.0,5785.234
1738706700000,2643.99,2652.09,2634.94,2640.09,8626.8077
1738707000000,2640.09,2651.35,2634.69,2651.23,9458.0563
1738707300000,2651.3,2677.13,2648.06,2671.11,8894.5455
1738707600000,2671.02,2671.02,2659.77,2670.36,3665.2281
1738707900000,2670.36,2674.72,2659.29,2667.2,3889.9998
1738708200000,2667.19,2676.77,2662.54,2664.01,3539.9187
1738708500000,2664.01,2667.5,2657.21,2662.0,1588.3543
1738708800000,2662.0,2673.86,2661.63,2673.65,1647.3723
1738709100000,2673.64,2699.98,2667.75,2699.98,3506.7858
1738709400000,2699.98,2699.99,2679.86,2681.39,2756.0493
1738709700000,2681.4,2684.18,2672.79,2683.99,2259.2949
1738710000000,2683.99,2690.0,2676.29,2687.93,2376.7176
1738710300000,2687.94,2704.13,2687.27,2702.59,4130.7672
1738710600000,2702.6,2734.6,2697.81,2721.69,9381.6842
1738710900000,2721.69,2724.0,2705.15,2705.7,4004.8439
1738711200000,2705.7,2713.49,2703.91,2707.62,2200.4668
1738711500000,2707.62,2709.39,2701.86,2706.54,1541.8308
1738711800000,2706.53,2716.5,2703.0,2713.44,1732.066
1738712100000,2713.44,2723.8,2713.31,2720.41,1740.9417
1738712400000,2720.42,2724.39,2718.34,2722.0,1184.0102
1738712700000,2722.0,2732.2,2716.38,2730.28,2514.6454
1738713000000,2730.28,2748.0,2726.82,2743.11,4995.4975
1738713300000,2743.11,2745.81,2730.63,2731.19,1955.1151
1738713600000,2731.19,2742.17,2723.49,2733.5,3616.7615
1738713900000,2733.51,2737.89,2720.01,2722.61,3346.5082
1738714200000,2722.58,2731.0,2720.02,2724.03,2356.5717
1738714500000,2724.03,2725.99,2712.31,2717.99,2438.833
1738714800000,2717.99,2726.0,2716.3,2720.0,1866.3765
1738715100000,2720.0,2735.2,2720.0,2732.94,1988.7478
1738715400000,2732.95,2733.92,2721.49,2722.86,1529.3649
1738715700000,2722.86,2727.0,2715.5,2725.85,1723.9544
1738716000000,2725.85,2730.66,2724.29,2727.38,1144.1635
1738716300000,2727.39,2746.37,2726.26,2735.3,4480.4929
1738716600000,2735.31,2737.0,2729.9,2731.12,1531.3477
1738716900000,2731.11,2736.8,2729.2,2729.41,1238.0371
1738717200000,2729.4,2767.78,2729.0,2761.42,6916.0646
1738717500000,2761.42,2763.52,2746.9,2751.85,2780.4727
1738717800000,2751.86,2755.33,2739.81,2741.74,1960.8
1738718100000,2741.73,2756.5,2741.67,2745.5,1489.0931
1738718400000,2745.5,2747.7,2738.5,2744.09,1606.669
1738718700000,2744.1,2751.89,2740.01,2744.86,1387.5092
1738719000000,2744.86,2748.49,2738.53,2744.73,2021.1842
1738719300000,2744.73,2747.49,2737.64,2741.97,971.4395
1738719600000,2741.96,2746.74,2737.68,2738.07,1615.8711
1738719900000,2738.08,2741.48,2731.01,2740.92,1884.2411
1738720200000,2740.93,2743.0,2728.49,2728.65,1620.3877
1738720500000,2728.64,2731.19,2714.49,2721.89,5205.624
1738720800000,2721.9,2729.99,2718.49,2719.36,2988.852
1738721100000,2719.36,2731.0,2718.6,2728.5,2324.927
1738721400000,2728.49,2732.11,2718.2,2718.5,1838.3464
1738721700000,2718.49,2722.64,2712.67,2713.21,2675.2678
1738722000000,2713.12,2719.49,2699.13,2700.51,4911.2894
1738722300000,2700.51,2717.44,2699.21,2715.18,3301.6153
1738722600000,2715.18,2723.61,2713.11,2716.4,1750.2718
1738722900000,2716.4,2721.6,2711.09,2719.94,2145.7058
1738723200000,2719.95,2723.98,2714.4,2723.89,1538.2445
1738723500000,2723.9,2745.0,2720.7,2738.76,5338.2851
1738723800000,2738.73,2746.54,2730.1,2742.76,2957.3013
1738724100000,2742.75,2750.4,2739.42,2739.51,2939.6144
1738724400000,2739.5,2745.4,2729.51,2729.51,1715.6497
1738724700000,2729.5,2736.0,2729.22,2731.7,1181.1464
1738725000000,2731.7,2732.49,2725.08,2727.67,1569.4894
1738725300000,2727.67,2728.14,2717.59,2722.9,1671.8031
1738725600000,2722.9,2731.62,2720.7,2730.19,1245.8572
1738725900000,2730.15,2731.65,2727.0,2727.41,1701.5946
1738726200000,2727.41,2733.32,2727.0,2728.81,1410.7389
1738726500000,2728.81,2749.55,2728.05,2740.15,4595.1689
1738726800000,2740.1,2740.1,2730.0,2735.48,2870.2021
1738727100000,2735.48,2737.29,2726.5,2727.66,2211.7529
1738727400000,2727.67,2731.95,2719.8,2721.83,3097.3007
1738727700000,2721.84,2724.49,2719.59,2720.38,769.4106
1738728000000,2720.38,2725.86,2714.91,2725.1,1624.4884
1738728300000,2725.1,2726.32,2719.04,2720.23,1532.1608
1738728600000,2720.23,2722.69,2714.0,2717.04,1102.199
1738728900000,2717.05,2721.99,2714.63,2716.32,1280.1633
1738729200000,2716.33,2718.27,2712.62,2715.29,471.5051
1738729500000,2715.3,2720.56,2715.0,2716.91,831.7775
1738729800000,2716.92,2725.65,2716.55,2725.62,692.8273
1738730100000,2725.63,2729.64,2723.14,2726.3,934.7993
1738730400000,2726.29,2733.29,2726.01,2732.99,761.2008
1738730700000,2732.99,2737.69,2730.51,2731.82,925.6999
1738731000000,2731.81,2734.3,2727.5,2729.8,664.4681
1738731300000,2729.8,2730.81,2724.82,2729.16,856.8079
1738731600000,2729.15,2735.3,2725.0,2725.99,996.2465
1738731900000,2725.99,2726.5,2717.71,2719.29,1822.3755
1738732200000,2719.3,2722.0,2715.58,2721.26,1133.429
1738732500000,2721.25,2722.0,2713.48,2713.85,686.3359
1738732800000,2713.85,2717.97,2709.2,2717.2,1292.5411
1738733100000,2717.21,2723.9,2714.01,2723.89,1237.4231
1738733400000,2723.9,2727.64,2713.78,2718.59,1373.817
1738733700000,2718.6,2718.6,2711.8,2712.99,639.7473
1738734000000,2713.0,2719.5,2711.55,2717.58,802.072
1738734300000,2717.58,2733.48,2717.11,2732.11,2351.2052
1738734600000,2732.11,2765.0,2729.37,2762.99,6580.0497
1738734900000,2762.99,2788.0,2762.77,2784.74,9156.6996
1738735200000,2784.62,2785.5,2766.8,2768.56,2736.5611
1738735500000,2768.57,2770.86,2751.12,2767.19,2755.6522
1738735800000,2767.2,2777.89,2762.51,2765.29,2224.8119
1738736100000,2765.33,2765.39,2753.71,2758.31,1633.9856
1738736400000,2758.31,2758.5,2752.2,2758.03,1257.123
1738736700000,2758.0,2760.3,2753.22,2760.2,1131.6378
1738737000000,2760.21,2766.5,2751.75,2763.4,1390.682
1738737300000,2763.39,2763.82,2738.42,2745.46,4470.7254
1738737600000,2745.47,2748.73,2738.44,2744.11,4827.3007
1738737900000,2744.11,2744.11,2738.6,2743.31,1110.7377
1738738200000,2743.31,2744.34,2738.1,2742.89,826.9548
1738738500000,2742.89,2744.99,2740.0,2744.72,683.0639
1738738800000,2744.72,2744.72,2735.29,2738.1,1920.6128
1738739100000,2738.1,2748.88,2736.0,2747.91,1210.3887
1738739400000,2747.83,2754.28,2745.8,2749.49,1555.4736
1738739700000,2749.5,2756.32,2745.0,2748.0,1260.4098
1738740000000,2748.0,2753.77,2741.7,2752.2,1247.8336
1738740300000,2752.2,2761.49,2750.82,2758.29,1378.0777
1738740600000,2758.28,2758.28,2749.22,2753.51,982.2927
1738740900000,2753.51,2757.79,2751.5,2754.44,1197.8831
1738741200000,2754.45,2759.8,2751.0,2759.8,1190.8358
1738741500000,2759.79,2764.98,2756.3,2764.31,1009.8048
1738741800000,2764.31,2774.81,2763.44,2766.32,4068.8775
1738742100000,2766.31,2767.2,2757.72,2759.31,1842.1724
1738742400000,2759.3,2770.85,2757.06,2770.75,1579.3107
1738742700000,2770.74,2775.65,2766.01,2769.59,2331.1168
1738743000000,2769.59,2770.7,2762.7,2765.49,1907.2204
1738743300000,2765.49,2767.19,2761.49,2767.18,1284.3316
1738743600000,2767.23,2769.85,2762.7,2762.81,1044.7701
1738743900000,2762.82,2764.47,2758.43,2764.46,4042.5828
1738744200000,2764.46,2766.36,2753.8,2760.64,3350.5453
1738744500000,2760.64,2765.99,2757.78,2760.71,3163.8029
1738744800000,2760.67,2764.59,2757.62,2764.58,3501.7976
1738745100000,2764.59,2774.88,2762.66,2770.07,3674.5349
1738745400000,2770.07,2782.16,2768.94,2770.78,4396.8656
1738745700000,2770.79,2774.25,2769.68,2773.86,1464.1332
1738746000000,2773.84,2793.08,2769.48,2788.95,3395.9173
1738746300000,2788.94,2789.5,2774.95,2777.94,1663.9213
1738746600000,2777.95,2789.95,2777.95,2781.82,1408.8687
1738746900000,2781.82,2789.84,2777.05,2783.62,1705.5654
1738747200000,2783.62,2786.29,2775.0,2775.69,1641.431
1738747500000,2775.68,2776.96,2772.07,2773.39,1107.8904
1738747800000,2773.4,2773.4,2754.01,2759.49,4020.2586
1738748100000,2759.5,2761.6,2753.09,2755.62,1272.7441
1738748400000,2755.62,2755.62,2748.79,2753.44,1714.3883
1738748700000,2753.45,2756.6,2746.85,2753.23,2093.109
1738749000000,2753.23,2765.44,2752.01,2760.24,2333.8378
1738749300000,2760.24,2762.21,2757.04,2758.79,676.1936
1738749600000,2758.79,2762.69,2755.7,2762.31,1710.438
1738749900000,2762.3,2765.99,2758.0,2764.47,805.2866
1738750200000,2764.47,2767.07,2757.35,2758.39,1171.091
1738750500000,2758.4,2770.0,2757.51,2769.02,906.0508
1738750800000,2769.01,2774.8,2768.1,2773.8,1363.3511
1738751100000,2773.8,2777.33,2770.41,2773.7,799.0622
1738751400000,2773.71,2777.82,2770.35,2770.62,869.3798
1738751700000,2770.63,2781.91,2770.5,2780.94,1062.4612
1738752000000,2780.94,2783.75,2778.95,2781.89,647.0939
1738752300000,2781.9,2785.0,2777.4,2783.5,1007.5213
1738752600000,2783.49,2786.94,2777.54,2779.39,1461.8703
1738752900000,2779.39,2784.1,2777.31,2778.91,1116.3366
1738753200000,2778.91,2795.59,2778.9,2781.48,2733.1798
1738753500000,2781.48,2799.54,2780.0,2798.21,1852.7311
1738753800000,2798.21,2800.0,2790.01,2794.5,1692.396
1738754100000,2794.49,2817.89,2793.51,2813.2,6555.4985
1738754400000,2813.2,2813.85,2799.71,2800.83,2666.5612
1738754700000,2800.82,2801.0,2790.6,2790.82,1939.5307
1738755000000,2790.82,2795.7,2787.16,2792.16,2013.6199
1738755300000,2792.17,2794.61,2784.03,2785.3,2217.2395
1738755600000,2785.31,2797.86,2785.31,2794.31,1641.4989
1738755900000,2794.31,2805.35,2790.79,2801.03,2665.6112
1738756200000,2801.03,2807.2,2800.31,2801.05,1977.3391
1738756500000,2801.05,2803.32,2795.66,2800.01,2179.3156
1738756800000,2800.0,2803.81,2796.01,2796.72,2394.6296
1738757100000,2796.64,2797.7,2792.0,2794.57,2258.5162
1738757400000,2794.57,2801.28,2793.61,2798.24,1567.0662
1738757700000,2798.23,2811.5,2797.49,2808.69,1965.0236
1738758000000,2808.68,2809.93,2798.64,2804.53,4259.1268
1738758300000,2804.53,2804.53,2794.33,2795.3,2909.1031
1738758600000,2795.18,2795.18,2787.12,2788.0,2270.6174
1738758900000,2788.0,2792.99,2783.01,2788.21,2150.4471
1738759200000,2788.21,2792.46,2787.94,2792.04,667.7347
1738759500000,2792.04,2792.04,2785.82,2787.94,753.8013
1738759800000,2787.94,2793.97,2787.61,2792.34,899.2199
1738760100000,2792.34,2793.97,2785.0,2787.5,1287.7338
1738760400000,2787.5,2790.73,2784.0,2790.73,1191.4469
1738760700000,2790.73,2797.5,2790.0,2796.05,1213.7619
1738761000000,2796.04,2797.4,2788.71,2794.41,953.9899
1738761300000,2794.41,2796.1,2787.93,2794.52,1717.0026
1738761600000,2794.51,2797.39,2788.01,2796.7,2201.3264
1738761900000,2796.69,2806.46,2796.33,2796.33,3025.029
1738762200000,2796.34,2807.98,2796.34,2802.9,2095.8809
1738762500000,2802.91,2815.0,2802.91,2813.6,2110.7254
1738762800000,2813.61,2815.53,2806.0,2809.62,2467.7869
1738763100000,2809.62,2820.0,2809.6,2819.69,3689.6526
1738763400000,2819.68,2820.0,2811.78,2815.66,2639.579
1738763700000,2815.66,2819.5,2813.74,2817.88,2167.9319
1738764000000,2817.88,2822.81,2807.25,2809.55,3822.9704
1738764300000,2809.55,2812.8,2804.5,2809.01,2333.2082
1738764600000,2809.01,2814.5,2803.09,2808.81,2300.3525
1738764900000,2808.81,2826.95,2808.12,2821.58,4793.3324
1738765200000,2821.58,2823.7,2807.21,2810.55,3071.9664
1738765500000,2810.56,2818.4,2808.72,2818.12,1845.304
1738765800000,2818.12,2819.4,2798.42,2811.4,6260.1304
1738766100000,2811.4,2816.29,2804.31,2812.19,4318.127
1738766400000,2812.2,2814.11,2802.1,2803.0,5004.6264
1738766700000,2803.01,2814.09,2797.1,2808.79,3172.6554
1738767000000,2808.78,2808.79,2789.55,2794.1,3113.6856
1738767300000,2794.1,2796.97,2771.42,2787.39,5961.4578
1738767600000,2787.38,2796.19,2766.86,2770.0,7603.2025
1738767900000,2770.0,2773.76,2757.46,2771.89,8778.2896
1738768200000,2771.89,2782.75,2766.91,2781.61,4068.3373
1738768500000,2781.6,2782.79,2767.99,2772.99,2738.1615
1738768800000,2773.0,2786.61,2769.87,2783.49,3545.3321
1738769100000,2783.49,2794.22,2778.21,2794.0,3218.1262
1738769400000,2793.99,2800.46,2779.18,2786.19,3814.4814
1738769700000,2786.19,2786.19,2775.04,2779.96,2455.5459
1738770000000,2779.96,2784.0,2772.17,2773.02,2857.718
1738770300000,2773.03,2773.49,2760.4,2770.35,4683.4821
1738770600000,2770.36,2775.7,2762.3,2772.19,4871.5385
1738770900000,2772.19,2775.8,2767.71,2773.46,1732.4944
