0,1,2,3,4,5
1729047600000,67280.01,67293.99,67071.33,67095.98,710.36875
1729051200000,67095.99,67236.0,66885.05,67000.0,694.88785
1729054800000,67000.0,67361.41,66930.71,67218.74,776.15846
1729058400000,67218.74,67300.0,66961.62,67050.0,772.89972
1729062000000,67050.0,67050.01,66775.67,66972.53,826.47
1729065600000,66972.53,67270.15,66917.52,67129.82,1139.02083
1729069200000,67129.82,67469.0,67087.26,67420.01,1155.95012
1729072800000,67420.01,67799.0,67323.61,67733.54,2132.60078
1729076400000,67733.55,68424.0,67602.05,67894.72,4243.53323
1729080000000,67894.73,68058.0,67670.0,67832.0,2119.64251
1729083600000,67832.0,67962.0,67117.18,67386.0,2383.91323
1729087200000,67386.0,68308.91,67346.0,67671.91,3438.188
1729090800000,67671.91,68050.0,67391.01,67749.99,1400.46686
1729094400000,67750.0,67929.99,67482.0,67823.88,1175.82956
1729098000000,67823.88,68100.0,67686.0,67942.0,983.28128
1729101600000,67942.0,68064.0,67780.32,67822.74,688.26491
1729105200000,67822.73,67952.84,67643.24,67728.0,727.95399
1729108800000,67728.01,67954.03,67630.0,67630.01,594.85817
1729112400000,67630.01,67706.0,67500.0,67566.9,394.73361
1729116000000,67566.9,67860.0,67563.84,67790.01,413.91674
1729119600000,67790.0,67827.48,67602.34,67620.01,367.28319
1729123200000,67620.0,67939.4,67580.0,67709.99,437.46753
1729126800000,67709.99,67899.99,67406.99,67893.98,839.22722
1729130400000,67893.98,67908.48,67408.0,67472.01,748.44335
1729134000000,67472.01,67700.0,67438.0,67601.4,478.64401
1729137600000,67601.4,67601.4,67260.0,67260.0,695.26222
1729141200000,67260.01,67470.0,67260.0,67340.82,509.73015
1729144800000,67340.81,67504.49,67104.18,67162.87,1233.26564
1729148400000,67162.87,67317.17,67087.35,67303.18,1114.64608
1729152000000,67303.18,67473.49,67200.0,67450.0,745.35931
1729155600000,67450.0,67530.01,67185.16,67191.4,941.8405
1729159200000,67191.41,67295.4,66818.96,67214.0,1208.73503
1729162800000,67214.01,67285.0,66741.09,66872.43,1944.76935
1729166400000,66872.44,67184.0,66799.9,67171.42,998.62443
1729170000000,67171.42,67354.94,66669.0,67021.99,1702.17377
