0,1,2,3,4,5
1744503600000,1647.44,1648.45,1638.56,1640.67,1184.3333
1744503900000,1640.67,1640.97,1637.15,1639.2,1696.2554
1744504200000,1639.2,1639.21,1634.77,1636.09,2189.2613
1744504500000,1636.08,1639.21,1635.92,1638.52,793.3539
1744504800000,1638.52,1640.32,1638.07,1639.56,675.6081
1744505100000,1639.57,1643.51,1639.03,1643.21,657.125
1744505400000,1643.21,1646.47,1643.07,1643.83,905.0506
1744505700000,1643.83,1644.96,1641.73,1642.1,1677.8649
1744506000000,1642.09,1643.68,1639.71,1640.0,1123.8503
1744506300000,1640.0,1647.04,1638.73,1645.64,1643.4792
1744506600000,1645.64,1647.99,1645.0,1645.6,840.6129
1744506900000,1645.6,1647.7,1640.0,1640.23,817.8066
1744507200000,1640.24,1644.66,1639.77,1643.9,738.2184
1744507500000,1643.9,1646.39,1642.42,1645.42,904.8337
1744507800000,1645.43,1649.75,1640.4,1641.96,1615.2964
1744508100000,1641.95,1642.41,1635.38,1636.18,1976.1763
1744508400000,1636.18,1639.92,1635.11,1639.0,1087.5918
1744508700000,1638.99,1640.0,1626.55,1631.16,3509.2766
1744509000000,1631.17,1631.35,1621.4,1621.96,2949.3852
1744509300000,1621.95,1622.64,1609.09,1617.11,7787.3029
1744509600000,1617.11,1619.68,1615.92,1619.62,1942.621
1744509900000,1619.62,1622.18,1617.19,1619.5,1355.7982
1744510200000,1619.51,1619.84,1617.84,1617.84,1108.4602
1744510500000,1617.83,1620.3,1610.8,1614.44,2537.8228
1744510800000,1614.44,1614.96,1609.14,1610.37,4094.7999
1744511100000,1610.37,1613.2,1606.55,1610.02,3904.2013
1744511400000,1610.02,1616.4,1608.29,1614.15,2659.5138
1744511700000,1614.16,1617.5,1613.81,1616.18,1085.4863
1744512000000,1616.19,1622.5,1615.83,1619.63,1864.9665
1744512300000,1619.63,1621.1,1618.25,1620.41,1246.8321
1744512600000,1620.42,1623.04,1619.66,1621.99,789.4451
1744512900000,1621.99,1628.44,1621.55,1625.4,2014.7345
1744513200000,1625.41,1629.23,1624.88,1625.72,1404.7044
1744513500000,1625.71,1628.64,1624.6,1625.22,1564.4865
1744513800000,1625.21,1628.17,1624.53,1627.76,798.9079
1744514100000,1627.76,1628.66,1623.46,1623.77,1369.5481
